AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-cloudtrail_multi_region_enabled-851725370590-sa-east-1-851725370590;aws;cloudtrail_multi_region_enabled;Ensure CloudTrail is enabled in all regions;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;FAIL;No CloudTrail trails enabled with logging were found.;False;cloudtrail;;high;AwsCloudTrailTrail;arn:aws:cloudtrail:sa-east-1:851725370590:trail;851725370590;;;aws;sa-east-1;Ensure CloudTrail is enabled in all regions;AWS CloudTrail is a web service that records AWS API calls for your account and delivers log files to you. The recorded information includes the identity of the API caller, the time of the API call, the source IP address of the API caller, the request parameters, and the response elements returned by the AWS service.;;Ensure Logging is set to ON on all regions (even if they are not being used at the moment.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudtrailconcepts.html#cloudtrail-concepts-management-events;https://docs.prowler.com/checks/aws/logging-policies/logging_1#cloudformation;https://docs.prowler.com/checks/aws/logging-policies/logging_1#terraform;aws cloudtrail create-trail --name <trail_name> --bucket-name <s3_bucket_for_cloudtrail> --is-multi-region-trail aws cloudtrail update-trail --name <trail_name> --is-multi-region-trail ;https://docs.prowler.com/checks/aws/logging-policies/logging_1#aws-console;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP02, SEC04-BP03 | NIST-800-53-Revision-5: ac_2_4, ac_3_1, ac_3_10, ac_4_26, ac_6_9, au_2_b, au_3_1, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_3_f, au_6_3, au_6_4, au_6_6, au_6_9, au_8_b, au_10, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, ca_7_b, cm_5_1_b, cm_6_a, cm_9_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, sc_7_9_b, si_1_1_c, si_3_8_b, si_4_2, si_4_17, si_4_20, si_7_8, si_10_1_c | FedRAMP-Low-Revision-4: ac-2, au-2, ca-7 | ENS-RD2022: op.acc.6.r5.aws.iam.1, op.exp.5.aws.ct.1, op.exp.8.aws.ct.1, op.exp.8.aws.ct.6, op.exp.9.aws.ct.1, op.mon.1.aws.ct.1 | CIS-1.5: 3.1 | ISO27001-2013: A.12.4 | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b, 164_312_e_2_i | NIST-800-53-Revision-4: ac_2_4, ac_2, au_2, au_3, au_12, cm_2 | PCI-3.2.1: cloudtrail | FedRamp-Moderate-Revision-4: ac-2-4, ac-2-g, au-2-a-d, au-3, au-6-1-3, au-12-a-c, ca-7-a-b, si-4-16, si-4-2, si-4-4, si-4-5 | AWS-Foundational-Security-Best-Practices: cloudtrail | RBI-Cyber-Security-Framework: annex_i_7_4 | GxP-21-CFR-Part-11: 11.10-e, 11.10-k, 11.300-d | SOC2: cc_2_1, cc_7_2, cc_a_1_2 | KISA-ISMS-P-2023-korean: 2.9.2, 2.9.4 | NIST-CSF-1.1: ae_1, ae_3, ae_4, cm_1, cm_3, cm_6, cm_7, am_3, ac_6, ds_5, ma_2, pt_1 | CIS-1.4: 3.1 | KISA-ISMS-P-2023: 2.9.2, 2.9.4 | GxP-EU-Annex-11: 1-risk-management, 4.2-validation-documentation-change-control | AWS-Account-Security-Onboarding: Enable as part of Organization trail | CIS-3.0: 3.1 | CISA: your-systems-3, your-data-2 | FFIEC: d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-an-b-5, d3-dc-ev-b-1, d3-dc-ev-b-3, d3-pc-im-b-3, d3-pc-im-b-7, d5-dr-de-b-3 | CIS-2.0: 3.1 | NIST-800-171-Revision-2: 3_1_12, 3_3_1, 3_3_2, 3_3_3, 3_4_1, 3_6_1, 3_6_2, 3_13_1, 3_13_2, 3_14_6, 3_14_7 | GDPR: article_25, article_30;forensics-ready;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-cloudtrail_multi_region_enabled-851725370590-us-east-1-851725370590;aws;cloudtrail_multi_region_enabled;Ensure CloudTrail is enabled in all regions;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;FAIL;No CloudTrail trails enabled with logging were found.;False;cloudtrail;;high;AwsCloudTrailTrail;arn:aws:cloudtrail:us-east-1:851725370590:trail;851725370590;;;aws;us-east-1;Ensure CloudTrail is enabled in all regions;AWS CloudTrail is a web service that records AWS API calls for your account and delivers log files to you. The recorded information includes the identity of the API caller, the time of the API call, the source IP address of the API caller, the request parameters, and the response elements returned by the AWS service.;;Ensure Logging is set to ON on all regions (even if they are not being used at the moment.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudtrailconcepts.html#cloudtrail-concepts-management-events;https://docs.prowler.com/checks/aws/logging-policies/logging_1#cloudformation;https://docs.prowler.com/checks/aws/logging-policies/logging_1#terraform;aws cloudtrail create-trail --name <trail_name> --bucket-name <s3_bucket_for_cloudtrail> --is-multi-region-trail aws cloudtrail update-trail --name <trail_name> --is-multi-region-trail ;https://docs.prowler.com/checks/aws/logging-policies/logging_1#aws-console;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP02, SEC04-BP03 | NIST-800-53-Revision-5: ac_2_4, ac_3_1, ac_3_10, ac_4_26, ac_6_9, au_2_b, au_3_1, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_3_f, au_6_3, au_6_4, au_6_6, au_6_9, au_8_b, au_10, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, ca_7_b, cm_5_1_b, cm_6_a, cm_9_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, sc_7_9_b, si_1_1_c, si_3_8_b, si_4_2, si_4_17, si_4_20, si_7_8, si_10_1_c | FedRAMP-Low-Revision-4: ac-2, au-2, ca-7 | ENS-RD2022: op.acc.6.r5.aws.iam.1, op.exp.5.aws.ct.1, op.exp.8.aws.ct.1, op.exp.8.aws.ct.6, op.exp.9.aws.ct.1, op.mon.1.aws.ct.1 | CIS-1.5: 3.1 | ISO27001-2013: A.12.4 | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b, 164_312_e_2_i | NIST-800-53-Revision-4: ac_2_4, ac_2, au_2, au_3, au_12, cm_2 | PCI-3.2.1: cloudtrail | FedRamp-Moderate-Revision-4: ac-2-4, ac-2-g, au-2-a-d, au-3, au-6-1-3, au-12-a-c, ca-7-a-b, si-4-16, si-4-2, si-4-4, si-4-5 | AWS-Foundational-Security-Best-Practices: cloudtrail | RBI-Cyber-Security-Framework: annex_i_7_4 | GxP-21-CFR-Part-11: 11.10-e, 11.10-k, 11.300-d | SOC2: cc_2_1, cc_7_2, cc_a_1_2 | KISA-ISMS-P-2023-korean: 2.9.2, 2.9.4 | NIST-CSF-1.1: ae_1, ae_3, ae_4, cm_1, cm_3, cm_6, cm_7, am_3, ac_6, ds_5, ma_2, pt_1 | CIS-1.4: 3.1 | KISA-ISMS-P-2023: 2.9.2, 2.9.4 | GxP-EU-Annex-11: 1-risk-management, 4.2-validation-documentation-change-control | AWS-Account-Security-Onboarding: Enable as part of Organization trail | CIS-3.0: 3.1 | CISA: your-systems-3, your-data-2 | FFIEC: d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-an-b-5, d3-dc-ev-b-1, d3-dc-ev-b-3, d3-pc-im-b-3, d3-pc-im-b-7, d5-dr-de-b-3 | CIS-2.0: 3.1 | NIST-800-171-Revision-2: 3_1_12, 3_3_1, 3_3_2, 3_3_3, 3_4_1, 3_6_1, 3_6_2, 3_13_1, 3_13_2, 3_14_6, 3_14_7 | GDPR: article_25, article_30;forensics-ready;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-cloudtrail_multi_region_enabled-851725370590-us-east-2-851725370590;aws;cloudtrail_multi_region_enabled;Ensure CloudTrail is enabled in all regions;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;FAIL;No CloudTrail trails enabled with logging were found.;False;cloudtrail;;high;AwsCloudTrailTrail;arn:aws:cloudtrail:us-east-2:851725370590:trail;851725370590;;;aws;us-east-2;Ensure CloudTrail is enabled in all regions;AWS CloudTrail is a web service that records AWS API calls for your account and delivers log files to you. The recorded information includes the identity of the API caller, the time of the API call, the source IP address of the API caller, the request parameters, and the response elements returned by the AWS service.;;Ensure Logging is set to ON on all regions (even if they are not being used at the moment.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudtrailconcepts.html#cloudtrail-concepts-management-events;https://docs.prowler.com/checks/aws/logging-policies/logging_1#cloudformation;https://docs.prowler.com/checks/aws/logging-policies/logging_1#terraform;aws cloudtrail create-trail --name <trail_name> --bucket-name <s3_bucket_for_cloudtrail> --is-multi-region-trail aws cloudtrail update-trail --name <trail_name> --is-multi-region-trail ;https://docs.prowler.com/checks/aws/logging-policies/logging_1#aws-console;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP02, SEC04-BP03 | NIST-800-53-Revision-5: ac_2_4, ac_3_1, ac_3_10, ac_4_26, ac_6_9, au_2_b, au_3_1, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_3_f, au_6_3, au_6_4, au_6_6, au_6_9, au_8_b, au_10, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, ca_7_b, cm_5_1_b, cm_6_a, cm_9_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, sc_7_9_b, si_1_1_c, si_3_8_b, si_4_2, si_4_17, si_4_20, si_7_8, si_10_1_c | FedRAMP-Low-Revision-4: ac-2, au-2, ca-7 | ENS-RD2022: op.acc.6.r5.aws.iam.1, op.exp.5.aws.ct.1, op.exp.8.aws.ct.1, op.exp.8.aws.ct.6, op.exp.9.aws.ct.1, op.mon.1.aws.ct.1 | CIS-1.5: 3.1 | ISO27001-2013: A.12.4 | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b, 164_312_e_2_i | NIST-800-53-Revision-4: ac_2_4, ac_2, au_2, au_3, au_12, cm_2 | PCI-3.2.1: cloudtrail | FedRamp-Moderate-Revision-4: ac-2-4, ac-2-g, au-2-a-d, au-3, au-6-1-3, au-12-a-c, ca-7-a-b, si-4-16, si-4-2, si-4-4, si-4-5 | AWS-Foundational-Security-Best-Practices: cloudtrail | RBI-Cyber-Security-Framework: annex_i_7_4 | GxP-21-CFR-Part-11: 11.10-e, 11.10-k, 11.300-d | SOC2: cc_2_1, cc_7_2, cc_a_1_2 | KISA-ISMS-P-2023-korean: 2.9.2, 2.9.4 | NIST-CSF-1.1: ae_1, ae_3, ae_4, cm_1, cm_3, cm_6, cm_7, am_3, ac_6, ds_5, ma_2, pt_1 | CIS-1.4: 3.1 | KISA-ISMS-P-2023: 2.9.2, 2.9.4 | GxP-EU-Annex-11: 1-risk-management, 4.2-validation-documentation-change-control | AWS-Account-Security-Onboarding: Enable as part of Organization trail | CIS-3.0: 3.1 | CISA: your-systems-3, your-data-2 | FFIEC: d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-an-b-5, d3-dc-ev-b-1, d3-dc-ev-b-3, d3-pc-im-b-3, d3-pc-im-b-7, d5-dr-de-b-3 | CIS-2.0: 3.1 | NIST-800-171-Revision-2: 3_1_12, 3_3_1, 3_3_2, 3_3_3, 3_4_1, 3_6_1, 3_6_2, 3_13_1, 3_13_2, 3_14_6, 3_14_7 | GDPR: article_25, article_30;forensics-ready;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-cloudtrail_multi_region_enabled-851725370590-us-west-1-851725370590;aws;cloudtrail_multi_region_enabled;Ensure CloudTrail is enabled in all regions;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;FAIL;No CloudTrail trails enabled with logging were found.;False;cloudtrail;;high;AwsCloudTrailTrail;arn:aws:cloudtrail:us-west-1:851725370590:trail;851725370590;;;aws;us-west-1;Ensure CloudTrail is enabled in all regions;AWS CloudTrail is a web service that records AWS API calls for your account and delivers log files to you. The recorded information includes the identity of the API caller, the time of the API call, the source IP address of the API caller, the request parameters, and the response elements returned by the AWS service.;;Ensure Logging is set to ON on all regions (even if they are not being used at the moment.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudtrailconcepts.html#cloudtrail-concepts-management-events;https://docs.prowler.com/checks/aws/logging-policies/logging_1#cloudformation;https://docs.prowler.com/checks/aws/logging-policies/logging_1#terraform;aws cloudtrail create-trail --name <trail_name> --bucket-name <s3_bucket_for_cloudtrail> --is-multi-region-trail aws cloudtrail update-trail --name <trail_name> --is-multi-region-trail ;https://docs.prowler.com/checks/aws/logging-policies/logging_1#aws-console;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP02, SEC04-BP03 | NIST-800-53-Revision-5: ac_2_4, ac_3_1, ac_3_10, ac_4_26, ac_6_9, au_2_b, au_3_1, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_3_f, au_6_3, au_6_4, au_6_6, au_6_9, au_8_b, au_10, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, ca_7_b, cm_5_1_b, cm_6_a, cm_9_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, sc_7_9_b, si_1_1_c, si_3_8_b, si_4_2, si_4_17, si_4_20, si_7_8, si_10_1_c | FedRAMP-Low-Revision-4: ac-2, au-2, ca-7 | ENS-RD2022: op.acc.6.r5.aws.iam.1, op.exp.5.aws.ct.1, op.exp.8.aws.ct.1, op.exp.8.aws.ct.6, op.exp.9.aws.ct.1, op.mon.1.aws.ct.1 | CIS-1.5: 3.1 | ISO27001-2013: A.12.4 | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b, 164_312_e_2_i | NIST-800-53-Revision-4: ac_2_4, ac_2, au_2, au_3, au_12, cm_2 | PCI-3.2.1: cloudtrail | FedRamp-Moderate-Revision-4: ac-2-4, ac-2-g, au-2-a-d, au-3, au-6-1-3, au-12-a-c, ca-7-a-b, si-4-16, si-4-2, si-4-4, si-4-5 | AWS-Foundational-Security-Best-Practices: cloudtrail | RBI-Cyber-Security-Framework: annex_i_7_4 | GxP-21-CFR-Part-11: 11.10-e, 11.10-k, 11.300-d | SOC2: cc_2_1, cc_7_2, cc_a_1_2 | KISA-ISMS-P-2023-korean: 2.9.2, 2.9.4 | NIST-CSF-1.1: ae_1, ae_3, ae_4, cm_1, cm_3, cm_6, cm_7, am_3, ac_6, ds_5, ma_2, pt_1 | CIS-1.4: 3.1 | KISA-ISMS-P-2023: 2.9.2, 2.9.4 | GxP-EU-Annex-11: 1-risk-management, 4.2-validation-documentation-change-control | AWS-Account-Security-Onboarding: Enable as part of Organization trail | CIS-3.0: 3.1 | CISA: your-systems-3, your-data-2 | FFIEC: d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-an-b-5, d3-dc-ev-b-1, d3-dc-ev-b-3, d3-pc-im-b-3, d3-pc-im-b-7, d5-dr-de-b-3 | CIS-2.0: 3.1 | NIST-800-171-Revision-2: 3_1_12, 3_3_1, 3_3_2, 3_3_3, 3_4_1, 3_6_1, 3_6_2, 3_13_1, 3_13_2, 3_14_6, 3_14_7 | GDPR: article_25, article_30;forensics-ready;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-cloudtrail_multi_region_enabled-851725370590-us-west-2-851725370590;aws;cloudtrail_multi_region_enabled;Ensure CloudTrail is enabled in all regions;Software and Configuration Checks,Industry and Regulatory Standards,CIS AWS Foundations Benchmark;FAIL;No CloudTrail trails enabled with logging were found.;False;cloudtrail;;high;AwsCloudTrailTrail;arn:aws:cloudtrail:us-west-2:851725370590:trail;851725370590;;;aws;us-west-2;Ensure CloudTrail is enabled in all regions;AWS CloudTrail is a web service that records AWS API calls for your account and delivers log files to you. The recorded information includes the identity of the API caller, the time of the API call, the source IP address of the API caller, the request parameters, and the response elements returned by the AWS service.;;Ensure Logging is set to ON on all regions (even if they are not being used at the moment.;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudtrailconcepts.html#cloudtrail-concepts-management-events;https://docs.prowler.com/checks/aws/logging-policies/logging_1#cloudformation;https://docs.prowler.com/checks/aws/logging-policies/logging_1#terraform;aws cloudtrail create-trail --name <trail_name> --bucket-name <s3_bucket_for_cloudtrail> --is-multi-region-trail aws cloudtrail update-trail --name <trail_name> --is-multi-region-trail ;https://docs.prowler.com/checks/aws/logging-policies/logging_1#aws-console;AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP02, SEC04-BP03 | NIST-800-53-Revision-5: ac_2_4, ac_3_1, ac_3_10, ac_4_26, ac_6_9, au_2_b, au_3_1, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_3_f, au_6_3, au_6_4, au_6_6, au_6_9, au_8_b, au_10, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, ca_7_b, cm_5_1_b, cm_6_a, cm_9_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, sc_7_9_b, si_1_1_c, si_3_8_b, si_4_2, si_4_17, si_4_20, si_7_8, si_10_1_c | FedRAMP-Low-Revision-4: ac-2, au-2, ca-7 | ENS-RD2022: op.acc.6.r5.aws.iam.1, op.exp.5.aws.ct.1, op.exp.8.aws.ct.1, op.exp.8.aws.ct.6, op.exp.9.aws.ct.1, op.mon.1.aws.ct.1 | CIS-1.5: 3.1 | ISO27001-2013: A.12.4 | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b, 164_312_e_2_i | NIST-800-53-Revision-4: ac_2_4, ac_2, au_2, au_3, au_12, cm_2 | PCI-3.2.1: cloudtrail | FedRamp-Moderate-Revision-4: ac-2-4, ac-2-g, au-2-a-d, au-3, au-6-1-3, au-12-a-c, ca-7-a-b, si-4-16, si-4-2, si-4-4, si-4-5 | AWS-Foundational-Security-Best-Practices: cloudtrail | RBI-Cyber-Security-Framework: annex_i_7_4 | GxP-21-CFR-Part-11: 11.10-e, 11.10-k, 11.300-d | SOC2: cc_2_1, cc_7_2, cc_a_1_2 | KISA-ISMS-P-2023-korean: 2.9.2, 2.9.4 | NIST-CSF-1.1: ae_1, ae_3, ae_4, cm_1, cm_3, cm_6, cm_7, am_3, ac_6, ds_5, ma_2, pt_1 | CIS-1.4: 3.1 | KISA-ISMS-P-2023: 2.9.2, 2.9.4 | GxP-EU-Annex-11: 1-risk-management, 4.2-validation-documentation-change-control | AWS-Account-Security-Onboarding: Enable as part of Organization trail | CIS-3.0: 3.1 | CISA: your-systems-3, your-data-2 | FFIEC: d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-an-b-5, d3-dc-ev-b-1, d3-dc-ev-b-3, d3-pc-im-b-3, d3-pc-im-b-7, d5-dr-de-b-3 | CIS-2.0: 3.1 | NIST-800-171-Revision-2: 3_1_12, 3_3_1, 3_3_2, 3_3_3, 3_4_1, 3_6_1, 3_6_2, 3_13_1, 3_13_2, 3_14_6, 3_14_7 | GDPR: article_25, article_30;forensics-ready;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-cloudtrail_multi_region_enabled_logging_management_events-851725370590-ap-northeast-1-851725370590;aws;cloudtrail_multi_region_enabled_logging_management_events;Ensure CloudTrail logging management events in All Regions;CIS AWS Foundations Benchmark;FAIL;No CloudTrail trails enabled and logging management events were found.;False;cloudtrail;;low;AwsCloudTrailTrail;arn:aws:cloudtrail:ap-northeast-1:851725370590:trail;851725370590;;;aws;ap-northeast-1;Ensure CloudTrail logging management events in All Regions;AWS CloudTrail enables governance, compliance, operational auditing, and risk auditing of your AWS account. To meet FTR requirements, you must have management events enabled for all AWS accounts and in all regions and aggregate these logs into an Amazon Simple Storage Service (Amazon S3) bucket owned by a separate AWS account.;https://docs.prowler.com/checks/aws/logging-policies/logging_14;Enable CloudTrail logging management events in All Regions;https://docs.prowler.com/checks/aws/logging-policies/logging_14;;https://docs.prowler.com/checks/aws/logging-policies/logging_14#terraform;aws cloudtrail update-trail --name <trail_name> --is-multi-region-trail;https://docs.prowler.com/checks/aws/logging-policies/logging_14;KISA-ISMS-P-2023-korean: 2.5.6, 2.9.2, 2.9.4 | KISA-ISMS-P-2023: 2.5.6, 2.9.2, 2.9.4 | AWS-Account-Security-Onboarding: Enable as part of Organization trail;forensics-ready;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-cloudtrail_multi_region_enabled_logging_management_events-851725370590-ap-northeast-2-851725370590;aws;cloudtrail_multi_region_enabled_logging_management_events;Ensure CloudTrail logging management events in All Regions;CIS AWS Foundations Benchmark;FAIL;No CloudTrail trails enabled and logging management events were found.;False;cloudtrail;;low;AwsCloudTrailTrail;arn:aws:cloudtrail:ap-northeast-2:851725370590:trail;851725370590;;;aws;ap-northeast-2;Ensure CloudTrail logging management events in All Regions;AWS CloudTrail enables governance, compliance, operational auditing, and risk auditing of your AWS account. To meet FTR requirements, you must have management events enabled for all AWS accounts and in all regions and aggregate these logs into an Amazon Simple Storage Service (Amazon S3) bucket owned by a separate AWS account.;https://docs.prowler.com/checks/aws/logging-policies/logging_14;Enable CloudTrail logging management events in All Regions;https://docs.prowler.com/checks/aws/logging-policies/logging_14;;https://docs.prowler.com/checks/aws/logging-policies/logging_14#terraform;aws cloudtrail update-trail --name <trail_name> --is-multi-region-trail;https://docs.prowler.com/checks/aws/logging-policies/logging_14;KISA-ISMS-P-2023-korean: 2.5.6, 2.9.2, 2.9.4 | KISA-ISMS-P-2023: 2.5.6, 2.9.2, 2.9.4 | AWS-Account-Security-Onboarding: Enable as part of Organization trail;forensics-ready;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-cloudtrail_multi_region_enabled_logging_management_events-851725370590-ap-northeast-3-851725370590;aws;cloudtrail_multi_region_enabled_logging_management_events;Ensure CloudTrail logging management events in All Regions;CIS AWS Foundations Benchmark;FAIL;No CloudTrail trails enabled and logging management events were found.;False;cloudtrail;;low;AwsCloudTrailTrail;arn:aws:cloudtrail:ap-northeast-3:851725370590:trail;851725370590;;;aws;ap-northeast-3;Ensure CloudTrail logging management events in All Regions;AWS CloudTrail enables governance, compliance, operational auditing, and risk auditing of your AWS account. To meet FTR requirements, you must have management events enabled for all AWS accounts and in all regions and aggregate these logs into an Amazon Simple Storage Service (Amazon S3) bucket owned by a separate AWS account.;https://docs.prowler.com/checks/aws/logging-policies/logging_14;Enable CloudTrail logging management events in All Regions;https://docs.prowler.com/checks/aws/logging-policies/logging_14;;https://docs.prowler.com/checks/aws/logging-policies/logging_14#terraform;aws cloudtrail update-trail --name <trail_name> --is-multi-region-trail;https://docs.prowler.com/checks/aws/logging-policies/logging_14;KISA-ISMS-P-2023-korean: 2.5.6, 2.9.2, 2.9.4 | KISA-ISMS-P-2023: 2.5.6, 2.9.2, 2.9.4 | AWS-Account-Security-Onboarding: Enable as part of Organization trail;forensics-ready;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-cloudtrail_multi_region_enabled_logging_management_events-851725370590-ap-south-1-851725370590;aws;cloudtrail_multi_region_enabled_logging_management_events;Ensure CloudTrail logging management events in All Regions;CIS AWS Foundations Benchmark;FAIL;No CloudTrail trails enabled and logging management events were found.;False;cloudtrail;;low;AwsCloudTrailTrail;arn:aws:cloudtrail:ap-south-1:851725370590:trail;851725370590;;;aws;ap-south-1;Ensure CloudTrail logging management events in All Regions;AWS CloudTrail enables governance, compliance, operational auditing, and risk auditing of your AWS account. To meet FTR requirements, you must have management events enabled for all AWS accounts and in all regions and aggregate these logs into an Amazon Simple Storage Service (Amazon S3) bucket owned by a separate AWS account.;https://docs.prowler.com/checks/aws/logging-policies/logging_14;Enable CloudTrail logging management events in All Regions;https://docs.prowler.com/checks/aws/logging-policies/logging_14;;https://docs.prowler.com/checks/aws/logging-policies/logging_14#terraform;aws cloudtrail update-trail --name <trail_name> --is-multi-region-trail;https://docs.prowler.com/checks/aws/logging-policies/logging_14;KISA-ISMS-P-2023-korean: 2.5.6, 2.9.2, 2.9.4 | KISA-ISMS-P-2023: 2.5.6, 2.9.2, 2.9.4 | AWS-Account-Security-Onboarding: Enable as part of Organization trail;forensics-ready;;;;4.4.1
profile: None;2025-01-28 16:41:07.168323;851725370590;;;;;;prowler-aws-cloudtrail_multi_region_enabled_logging_management_events-851725370590-ap-southeast-1-851725370590;aws;cloudtrail_multi_region_enabled_logging_management_events;Ensure CloudTrail logging management events in All Regions;CIS AWS Foundations Benchmark;FAIL;No CloudTrail trails enabled and logging management events were found.;False;cloudtrail;;low;AwsCloudTrailTrail;arn:aws:cloudtrail:ap-southeast-1:851725370590:trail;851725370590;;;aws;ap-southeast-1;Ensure CloudTrail logging management events in All Regions;AWS CloudTrail enables governance, compliance, operational auditing, and risk auditing of your AWS account. To meet FTR requirements, you must have management events enabled for all AWS accounts and in all regions and aggregate these logs into an Amazon Simple Storage Service (Amazon S3) bucket owned by a separate AWS account.;https://docs.prowler.com/checks/aws/logging-policies/logging_14;Enable CloudTrail logging management events in All Regions;https://docs.prowler.com/checks/aws/logging-policies/logging_14;;https://docs.prowler.com/checks/aws/logging-policies/logging_14#terraform;aws cloudtrail update-trail --name <trail_name> --is-multi-region-trail;https://docs.prowler.com/checks/aws/logging-policies/logging_14;KISA-ISMS-P-2023-korean: 2.5.6, 2.9.2, 2.9.4 | KISA-ISMS-P-2023: 2.5.6, 2.9.2, 2.9.4 | AWS-Account-Security-Onboarding: Enable as part of Organization trail;forensics-ready;;;;4.4.1
